Station_name,ID,Datetime,BC,EC,Protocol,Instrument_EC,Instrument_BC,OC,MAC,Size_cut,C_value,H_value,Flag_MCH
Milan-Pascal,ID806,2015-03-23 00:00:00+00:00,4.644082333333333,1.9197274704397171,NIOSH,LVol_Filters,MAAP,10.26574314426418,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-23 00:00:00+00:00,4.644082333333333,1.6533397739185347,NIOSH,LVol_Filters,MAAP,8.62246764761604,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-24 00:00:00+00:00,3.8239695,1.221250603170593,NIOSH,LVol_Filters,MAAP,8.614637428156382,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-24 00:00:00+00:00,3.8239695,2.286615818548505,NIOSH,LVol_Filters,MAAP,10.83294800222138,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-25 00:00:00+00:00,2.502008833333333,0.9536668235710196,NIOSH,LVol_Filters,MAAP,4.792901284987706,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-25 00:00:00+00:00,2.502008833333333,1.408985868325514,NIOSH,LVol_Filters,MAAP,5.937653998320544,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-26 00:00:00+00:00,2.217495958333334,1.109395109773297,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-03-26 00:00:00+00:00,2.217495958333334,1.641026552653391,NIOSH,LVol_Filters,MAAP,4.505968169303883,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-26 00:00:00+00:00,2.217495958333334,1.1093951097732966,NIOSH,LVol_Filters,MAAP,3.901340967857369,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-27 00:00:00+00:00,1.252598125,0.8492584673277994,NIOSH,LVol_Filters,MAAP,2.82333169312882,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-27 00:00:00+00:00,1.252598125,1.258755212091419,NIOSH,LVol_Filters,MAAP,3.5807737266599458,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-28 00:00:00+00:00,2.045084666666666,1.346592711793758,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-03-28 00:00:00+00:00,2.045084666666666,1.1398500832268477,NIOSH,LVol_Filters,MAAP,2.975112186428139,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-28 00:00:00+00:00,2.045084666666666,1.7334699104032891,NIOSH,LVol_Filters,MAAP,4.580509331291433,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-28 00:00:00+00:00,2.045084666666666,1.3465927117937575,NIOSH,LVol_Filters,MAAP,3.9237081812325534,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-29 00:00:00+00:00,2.526630125,1.166322027489094,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-03-29 00:00:00+00:00,2.526630125,1.103399636822194,NIOSH,LVol_Filters,MAAP,4.912126683480454,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-29 00:00:00+00:00,2.526630125,1.3461523227016885,NIOSH,LVol_Filters,MAAP,6.512209530956848,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-29 00:00:00+00:00,2.526630125,1.1663220274890935,NIOSH,LVol_Filters,MAAP,5.526681340430191,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-30 00:00:00+00:00,1.875897875,1.131649726087963,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-03-30 00:00:00+00:00,1.875897875,0.9616710705882352,NIOSH,LVol_Filters,MAAP,3.346176705882353,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-30 00:00:00+00:00,1.875897875,1.5244148170365923,NIOSH,LVol_Filters,MAAP,4.932041166766647,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-30 00:00:00+00:00,1.875897875,1.1316497260879634,NIOSH,LVol_Filters,MAAP,3.784833453060193,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-31 00:00:00+00:00,1.234918217391304,0.73703507342045,NIOSH,LVol_Filters,MAAP,3.3931241546544526,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-31 00:00:00+00:00,1.234918217391304,0.6382210104997901,NIOSH,LVol_Filters,MAAP,2.32592115749685,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-03-31 00:00:00+00:00,1.234918217391304,1.5246563557092383,NIOSH,LVol_Filters,MAAP,5.248748177102909,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-01 00:00:00+00:00,0.392386125,0.2689458754121556,NIOSH,LVol_Filters,MAAP,1.7964295160251147,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-01 00:00:00+00:00,0.392386125,0.2606632593868122,NIOSH,LVol_Filters,MAAP,1.4031847383452332,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-01 00:00:00+00:00,0.392386125,0.9962181551829916,NIOSH,LVol_Filters,MAAP,3.435193499192407,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-02 00:00:00+00:00,0.9744302916666668,0.6802037731877164,NIOSH,LVol_Filters,MAAP,2.8003065266632423,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-02 00:00:00+00:00,0.9744302916666668,0.5562542693046177,NIOSH,LVol_Filters,MAAP,2.071772494779697,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-02 00:00:00+00:00,0.9744302916666668,1.17337704975473,NIOSH,LVol_Filters,MAAP,4.278901156271899,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-03 00:00:00+00:00,0.8894241666666667,0.5082126095323112,NIOSH,LVol_Filters,MAAP,3.319199143532067,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-03 00:00:00+00:00,0.8894241666666667,0.4234517931961361,NIOSH,LVol_Filters,MAAP,2.0455164393112137,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-03 00:00:00+00:00,0.8894241666666667,0.9373368491745016,NIOSH,LVol_Filters,MAAP,4.605906364554047,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-04 00:00:00+00:00,0.7037619583333333,0.3401748393615722,NIOSH,LVol_Filters,MAAP,2.496334464742065,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-04 00:00:00+00:00,0.7037619583333333,0.287825978814628,NIOSH,LVol_Filters,MAAP,1.858783778058008,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-04 00:00:00+00:00,0.7037619583333333,0.73509714483981,NIOSH,LVol_Filters,MAAP,3.466359202561701,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-05 00:00:00+00:00,0.7215845833333333,0.3149166390212687,NIOSH,LVol_Filters,MAAP,2.537389688968223,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-05 00:00:00+00:00,0.7215845833333333,0.3026804188235294,NIOSH,LVol_Filters,MAAP,2.4788391882352943,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-05 00:00:00+00:00,0.7215845833333333,0.6737478937866707,NIOSH,LVol_Filters,MAAP,3.454794606589439,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-06 00:00:00+00:00,0.6246279166666667,0.3341894294929013,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-06 00:00:00+00:00,0.6246279166666667,0.2955748923203657,NIOSH,LVol_Filters,MAAP,2.285920715510575,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-06 00:00:00+00:00,0.6246279166666667,0.5391631729651102,NIOSH,LVol_Filters,MAAP,3.323854498243216,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-06 00:00:00+00:00,0.6246279166666667,0.3341894294929012,NIOSH,LVol_Filters,MAAP,2.374672622395877,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-07 00:00:00+00:00,1.186511166666667,0.747231445243428,NIOSH,LVol_Filters,MAAP,2.853156966874926,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-07 00:00:00+00:00,1.186511166666667,0.6130214726014446,NIOSH,LVol_Filters,MAAP,2.3065981318307305,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-08 00:00:00+00:00,2.835829166666667,1.756961354430699,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-08 00:00:00+00:00,2.835829166666667,1.3383128112937304,NIOSH,LVol_Filters,MAAP,3.761292985941641,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-08 00:00:00+00:00,2.835829166666667,1.7569613544306997,NIOSH,LVol_Filters,MAAP,5.600871942131014,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-09 00:00:00+00:00,2.742139875,1.563660742549251,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-09 00:00:00+00:00,2.742139875,1.1226540427409697,NIOSH,LVol_Filters,MAAP,4.273862969173549,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-09 00:00:00+00:00,2.742139875,1.5636607425492506,NIOSH,LVol_Filters,MAAP,6.644969818151203,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-10 00:00:00+00:00,2.462527958333333,1.260129911125893,NIOSH,LVol_Filters,MAAP,6.234615290051235,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-10 00:00:00+00:00,2.462527958333333,0.7696859165938277,NIOSH,LVol_Filters,MAAP,4.348343510051772,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-11 00:00:00+00:00,1.393492666666667,0.8466276232020749,NIOSH,LVol_Filters,MAAP,4.29784548455553,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-11 00:00:00+00:00,1.393492666666667,0.4362470183206812,NIOSH,LVol_Filters,MAAP,3.4860196734121165,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-11 00:00:00+00:00,1.393492666666667,1.1509355329378708,NIOSH,LVol_Filters,MAAP,4.785822241648455,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-12 00:00:00+00:00,1.917228833333333,0.955013220795622,NIOSH,LVol_Filters,MAAP,4.931069273837087,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-12 00:00:00+00:00,1.917228833333333,0.5914311670636271,NIOSH,LVol_Filters,MAAP,3.745256753997958,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-12 00:00:00+00:00,1.917228833333333,1.1333376184782291,NIOSH,LVol_Filters,MAAP,5.45270862375689,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-13 00:00:00+00:00,3.431820583333333,1.700941276176523,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-13 00:00:00+00:00,3.431820583333333,1.1696184858208454,NIOSH,LVol_Filters,MAAP,4.870023620724414,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-13 00:00:00+00:00,3.431820583333333,1.8999126468970344,NIOSH,LVol_Filters,MAAP,7.664995799369905,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-13 00:00:00+00:00,3.431820583333333,1.7009412761765228,NIOSH,LVol_Filters,MAAP,7.395110187687877,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-14 00:00:00+00:00,3.181703708333333,1.996198954136089,NIOSH,LVol_Filters,MAAP,6.9038129318293775,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-14 00:00:00+00:00,3.181703708333333,1.3907781708137188,NIOSH,LVol_Filters,MAAP,4.062716101210491,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-14 00:00:00+00:00,3.181703708333333,1.8164442900521076,NIOSH,LVol_Filters,MAAP,7.466108138503256,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-15 00:00:00+00:00,2.343001782608696,1.337969595789474,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-15 00:00:00+00:00,2.343001782608696,0.947653236243235,NIOSH,LVol_Filters,MAAP,5.153836355843895,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-15 00:00:00+00:00,2.343001782608696,1.3379695957894735,NIOSH,LVol_Filters,MAAP,5.815495781052632,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-16 00:00:00+00:00,1.415575791666667,0.655424784,NIOSH,LVol_Filters,MAAP,4.225291639578948,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-16 00:00:00+00:00,1.415575791666667,0.5050126977053151,NIOSH,LVol_Filters,MAAP,3.046113065157617,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-16 00:00:00+00:00,1.415575791666667,1.2569868902388146,NIOSH,LVol_Filters,MAAP,4.9831816141252645,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-17 00:00:00+00:00,1.840533,0.9006296301286802,NIOSH,LVol_Filters,MAAP,3.4425347891261877,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-17 00:00:00+00:00,1.840533,0.6904123133278163,NIOSH,LVol_Filters,MAAP,2.904032466152211,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-17 00:00:00+00:00,1.840533,1.4034218581833653,NIOSH,LVol_Filters,MAAP,5.028716041348584,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-18 00:00:00+00:00,1.882295041666667,0.942776086736842,NIOSH,LVol_Filters,MAAP,3.6560202972631584,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-18 00:00:00+00:00,1.882295041666667,0.7268519043758427,NIOSH,LVol_Filters,MAAP,3.1982265969914767,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-18 00:00:00+00:00,1.882295041666667,0.6398154091999583,NIOSH,LVol_Filters,MAAP,4.142179436320016,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-19 00:00:00+00:00,0.6335011666666667,0.3231100709052631,NIOSH,LVol_Filters,MAAP,2.559478585263158,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-19 00:00:00+00:00,0.6335011666666667,0.5388088402059691,NIOSH,LVol_Filters,MAAP,5.046622443236704,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-19 00:00:00+00:00,0.6335011666666667,1.743029012724879,NIOSH,LVol_Filters,MAAP,5.6508642387011845,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-20 00:00:00+00:00,2.646738625,1.372186295454545,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-04-20 00:00:00+00:00,2.646738625,1.2097789753177186,NIOSH,LVol_Filters,MAAP,3.744244796975108,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-20 00:00:00+00:00,2.646738625,2.1002539275793897,NIOSH,LVol_Filters,MAAP,7.63080701183654,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-20 00:00:00+00:00,2.646738625,1.3721862954545454,NIOSH,LVol_Filters,MAAP,4.462854136363636,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-21 00:00:00+00:00,3.121539291666667,1.633325590909091,NIOSH,LVol_Filters,MAAP,5.79829568181818,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-21 00:00:00+00:00,3.121539291666667,1.581048558934355,NIOSH,LVol_Filters,MAAP,4.709682022910864,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-21 00:00:00+00:00,3.121539291666667,1.7393089189189188,NIOSH,LVol_Filters,MAAP,6.8089,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-22 00:00:00+00:00,3.125866041666667,1.752195205894737,NIOSH,LVol_Filters,MAAP,6.203304682105262,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-22 00:00:00+00:00,3.125866041666667,1.5454687946749366,NIOSH,LVol_Filters,MAAP,4.282461752581218,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-23 00:00:00+00:00,0.938082,0.5825283991578947,NIOSH,LVol_Filters,MAAP,4.590135011368422,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-23 00:00:00+00:00,0.938082,0.3889509935294117,NIOSH,LVol_Filters,MAAP,2.933379264705882,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-23 00:00:00+00:00,0.938082,0.9077111825444022,NIOSH,LVol_Filters,MAAP,4.237377909370284,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-24 00:00:00+00:00,1.24131875,0.7674300833684211,NIOSH,LVol_Filters,MAAP,5.039032850526316,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-24 00:00:00+00:00,1.24131875,0.3905095596469105,NIOSH,LVol_Filters,MAAP,2.9948711197982347,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-24 00:00:00+00:00,1.24131875,1.3399098549299648,NIOSH,LVol_Filters,MAAP,5.506374074043213,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-25 00:00:00+00:00,1.35977675,0.7140241743157894,NIOSH,LVol_Filters,MAAP,3.923403173052631,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-25 00:00:00+00:00,1.35977675,0.4819669253731344,NIOSH,LVol_Filters,MAAP,3.3181636207693925,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-25 00:00:00+00:00,1.35977675,1.2833022294648535,NIOSH,LVol_Filters,MAAP,4.963726710759881,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-26 00:00:00+00:00,2.013316375,0.7150055127460145,NIOSH,LVol_Filters,MAAP,4.7440867032161895,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-26 00:00:00+00:00,2.013316375,0.6993511411764705,NIOSH,LVol_Filters,MAAP,4.367188376470588,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-26 00:00:00+00:00,2.013316375,0.8190951881131855,NIOSH,LVol_Filters,MAAP,5.4320212933094885,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-27 00:00:00+00:00,1.388108625,0.557313544100744,NIOSH,LVol_Filters,MAAP,3.1092678354447965,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-27 00:00:00+00:00,1.388108625,0.5687805827528367,NIOSH,LVol_Filters,MAAP,2.567732860247782,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-27 00:00:00+00:00,1.388108625,1.7448588781066277,NIOSH,LVol_Filters,MAAP,3.0644814880077504,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-28 00:00:00+00:00,1.212420375,0.7509188586151152,NIOSH,LVol_Filters,MAAP,2.802102752424896,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-28 00:00:00+00:00,1.212420375,0.7901674811856212,NIOSH,LVol_Filters,MAAP,2.253914275383645,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-28 00:00:00+00:00,1.212420375,1.2570171381419926,NIOSH,LVol_Filters,MAAP,3.784044711530448,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-29 00:00:00+00:00,0.896929875,0.5103345300302794,NIOSH,LVol_Filters,MAAP,2.807934251510777,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-29 00:00:00+00:00,0.896929875,0.4014891640232174,NIOSH,LVol_Filters,MAAP,2.101553651334661,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-29 00:00:00+00:00,0.896929875,1.3350015401668514,NIOSH,LVol_Filters,MAAP,4.196759278921884,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-30 00:00:00+00:00,1.046041041666667,0.5305663685965445,NIOSH,LVol_Filters,MAAP,2.793691459533192,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-30 00:00:00+00:00,1.046041041666667,0.459238465438311,NIOSH,LVol_Filters,MAAP,2.8342205743256024,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-04-30 00:00:00+00:00,1.046041041666667,1.1856942331288345,NIOSH,LVol_Filters,MAAP,4.10756939526731,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-01 00:00:00+00:00,1.400597458333333,0.646273222497347,NIOSH,LVol_Filters,MAAP,3.5120185532366466,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-01 00:00:00+00:00,1.400597458333333,0.4647619728617039,NIOSH,LVol_Filters,MAAP,2.8020999941186355,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-01 00:00:00+00:00,1.400597458333333,1.2704887084500562,NIOSH,LVol_Filters,MAAP,3.919339552619475,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-02 00:00:00+00:00,1.134411208333333,0.5177502675620488,NIOSH,LVol_Filters,MAAP,3.9020590750057886,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-02 00:00:00+00:00,1.134411208333333,0.4046172015478796,NIOSH,LVol_Filters,MAAP,2.967747797296673,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-02 00:00:00+00:00,1.134411208333333,0.7667550788091069,NIOSH,LVol_Filters,MAAP,4.131953747810859,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-03 00:00:00+00:00,1.197335666666667,0.4873429744341148,NIOSH,LVol_Filters,MAAP,3.9412807321139858,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-03 00:00:00+00:00,1.197335666666667,0.4027326832628987,NIOSH,LVol_Filters,MAAP,3.211491468035589,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-03 00:00:00+00:00,1.197335666666667,1.076909030724976,NIOSH,LVol_Filters,MAAP,4.775403676991704,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-04 00:00:00+00:00,2.350120166666667,1.19656548431105,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-05-04 00:00:00+00:00,2.350120166666667,0.8972083318623125,NIOSH,LVol_Filters,MAAP,3.7838224183583407,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-04 00:00:00+00:00,2.350120166666667,2.025138114140204,NIOSH,LVol_Filters,MAAP,5.522512432594367,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-04 00:00:00+00:00,2.350120166666667,1.1965654843110505,NIOSH,LVol_Filters,MAAP,4.457573738062757,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-05 00:00:00+00:00,2.284871958333333,0.9829493391513844,NIOSH,LVol_Filters,MAAP,5.288048403265072,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-05 00:00:00+00:00,2.284871958333333,0.5835047892865248,NIOSH,LVol_Filters,MAAP,4.349176900960884,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-05 00:00:00+00:00,2.284871958333333,1.5976568560894246,NIOSH,LVol_Filters,MAAP,6.026088078656289,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-06 00:00:00+00:00,3.16270475,1.577500221479279,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-05-06 00:00:00+00:00,3.16270475,0.8382898408668679,NIOSH,LVol_Filters,MAAP,5.965756870129543,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-06 00:00:00+00:00,3.16270475,1.7783193210867616,NIOSH,LVol_Filters,MAAP,6.478329973519047,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-06 00:00:00+00:00,3.16270475,1.5775002214792797,NIOSH,LVol_Filters,MAAP,5.574182935147834,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-07 00:00:00+00:00,1.969441125,1.064904254485887,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-05-07 00:00:00+00:00,1.969441125,0.6086799825149107,NIOSH,LVol_Filters,MAAP,4.122202510119076,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-07 00:00:00+00:00,1.969441125,1.3402666374759178,NIOSH,LVol_Filters,MAAP,5.861520504416143,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-07 00:00:00+00:00,1.969441125,1.0649042544858869,NIOSH,LVol_Filters,MAAP,4.861147460489248,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-08 00:00:00+00:00,2.2728305,1.250387250972533,UNKNOWN,LVol_Filters,MAAP,999.0,6.6,"1.0, 2.21",999.0,1.0,"1.0, 2.21"
Milan-Pascal,ID806,2015-05-08 00:00:00+00:00,2.2728305,0.7281756021325132,NIOSH,LVol_Filters,MAAP,3.5956931399115235,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-08 00:00:00+00:00,2.2728305,1.5749905334335086,NIOSH,LVol_Filters,MAAP,6.587239293764088,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-08 00:00:00+00:00,2.2728305,1.2503872509725331,NIOSH,LVol_Filters,MAAP,5.404422550984321,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-09 00:00:00+00:00,1.754788666666667,1.049059809700236,NIOSH,LVol_Filters,MAAP,4.453255526271472,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-09 00:00:00+00:00,1.754788666666667,0.9252895295278482,NIOSH,LVol_Filters,MAAP,3.620721800432473,6.6,1.0,999.0,1.0,1.0
Milan-Pascal,ID806,2015-05-09 00:00:00+00:00,1.754788666666667,1.1960259159040214,NIOSH,LVol_Filters,MAAP,4.745996497738123,6.6,1.0,999.0,1.0,1.0
